femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,,incidentBeginDate,incidentEndDate,fipsCountyCode,placeCode,designatedArea,,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,167,99167,Tipton (County),,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,169,99169,Trousdale (County),,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,181,99181,Wayne (County),,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,183,99183,Weakley (County),,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,185,99185,White (County),,,,,
DR-459-TN,459,TN,DR,1975-03-22T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-22T00:00:00.000Z,1975-03-22T00:00:00.000Z,187,99187,Williamson (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,5,99005,Barbour (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,11,99011,Bullock (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,23,99023,Choctaw (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,29,99029,Cleburne (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,31,99031,Coffee (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,41,99041,Crenshaw (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,43,99043,Cullman (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,45,99045,Dale (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,47,99047,Dallas (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,61,99061,Geneva (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,73,99073,Jefferson (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,81,99081,Lee (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,85,99085,Lowndes (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,87,99087,Macon (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,101,99101,Montgomery (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,109,99109,Pike (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,115,99115,St. Clair (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,117,99117,Shelby (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,125,99125,Tuscaloosa (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,127,99127,Walker (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,129,99129,Washington (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,131,99131,Wilcox (County),,,,,
DR-458-AL,458,AL,DR,1975-03-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-03-14T00:00:00.000Z,1975-03-14T00:00:00.000Z,133,99133,Winston (County),,,,,
DR-457-TX,457,TX,DR,1975-02-15T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1975-02-15T00:00:00.000Z,1975-02-15T00:00:00.000Z,347,99347,Nacogdoches (County),,,,,
DR-456-MS,456,MS,DR,1975-01-30T00:00:00.000Z,1975,Tornado,TORNADOES,,1975-01-30T00:00:00.000Z,1975-01-30T00:00:00.000Z,85,99085,Lincoln (County),,,,,
DR-456-MS,456,MS,DR,1975-01-30T00:00:00.000Z,1975,Tornado,TORNADOES,,1975-01-30T00:00:00.000Z,1975-01-30T00:00:00.000Z,113,99113,Pike (County),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,1,99001,Adjuntas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,7,99007,Aguas Buenas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,9,99009,Aibonito (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,13,99013,Arecibo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,15,99015,Arroyo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,17,99017,Barceloneta (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,19,99019,Barranquitas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,25,99025,Caguas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,29,99029,Canovanas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,35,99035,Cayey (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,37,99037,Ceiba (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,39,99039,Ciales (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,41,99041,Cidra (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,43,99043,Coamo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,45,99045,Comerio (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,47,99047,Corozal (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,53,99053,Fajardo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,54,99054,Florida (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,55,99055,Guanica (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,57,99057,Guayama (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,59,99059,Guayanilla (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,63,99063,Gurabo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,69,99069,Humacao (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,73,99073,Jayuya (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,75,99075,Juana Diaz (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,81,99081,Lares (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,85,99085,Las Piedras (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,89,99089,Luquillo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,91,99091,Manati (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,93,99093,Maricao (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,95,99095,Maunabo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,101,99101,Morovis (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,103,99103,Naguabo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,105,99105,Naranjito (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,107,99107,Orocovis (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,109,99109,Patillas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,111,99111,Penuelas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,113,99113,Ponce (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,119,99119,Rio Grande (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,121,99121,Sabana Grande (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,123,99123,Salinas (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,129,99129,San Lorenzo (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,131,99131,San Sebastian (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,135,99135,Toa Alta (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,137,99137,Toa Baja (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,141,99141,Utuado (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,143,99143,Vega Alta (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,145,99145,Vega Baja (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,147,99147,Vieques (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,149,99149,Villalba (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,151,99151,Yabucoa (Municipio),,,,,
DR-455-PR,455,PR,DR,1974-11-30T00:00:00.000Z,1975,Flood,FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,153,99153,Yauco (Municipio),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,1,99001,Anderson (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,27,99027,Bell (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,97,99097,Cooke (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,121,99121,Denton (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,141,99141,El Paso (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,145,99145,Falls (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,223,99223,Hopkins (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,309,99309,McLennan (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,367,99367,Parker (County),,,,,
DR-454-TX,454,TX,DR,1974-11-30T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-30T00:00:00.000Z,1974-11-30T00:00:00.000Z,491,99491,Williamson (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,17,99017,Canadian (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,37,99037,Creek (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,43,99043,Dewey (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,53,99053,Grant (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,81,99081,Lincoln (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,83,99083,Logan (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,93,99093,Major (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,109,99109,Oklahoma (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,113,99113,Osage (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,117,99117,Pawnee (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,119,99119,Payne (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,143,99143,Tulsa (County),,,,,
DR-453-OK,453,OK,DR,1974-11-26T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-26T00:00:00.000Z,1974-11-26T00:00:00.000Z,147,99147,Washington (County),,,,,
DR-452-AK,452,AK,DR,1974-11-14T00:00:00.000Z,1975,Flood,SEVERE STORMS & FLOODING,,1974-11-14T00:00:00.000Z,1974-11-14T00:00:00.000Z,0,75165,Tanana (ANV/ANVSA),,,,,
DR-451-VI,451,VI,DR,1974-11-14T00:00:00.000Z,1975,Flood,"SEVERE STORMS, LANDSLIDES & FLOODING",,1974-11-14T00:00:00.000Z,1974-11-14T00:00:00.000Z,10,99010,St. Croix (Island) (County-equivalent),,,,,
DR-451-VI,451,VI,DR,1974-11-14T00:00:00.000Z,1975,Flood,"SEVERE STORMS, LANDSLIDES & FLOODING",,1974-11-14T00:00:00.000Z,1974-11-14T00:00:00.000Z,20,99020,St. John (Island) (County-equivalent),,,,,
DR-451-VI,451,VI,DR,1974-11-14T00:00:00.000Z,1975,Flood,"SEVERE STORMS, LANDSLIDES & FLOODING",,1974-11-14T00:00:00.000Z,1974-11-14T00:00:00.000Z,30,99030,St. Thomas (Island) (County-equivalent),,,,,
DR-450-LA,450,LA,DR,1974-11-01T00:00:00.000Z,1975,Severe Storm,SEVERE STORMS,,1974-11-01T00:00:00.000Z,1974-11-01T00:00:00.000Z,1,99001,Acadia (Parish),,,,,
DR-449-AS,449,AS,DR,1974-09-30T00:00:00.000Z,1974,Drought,DROUGHT,,1974-09-30T00:00:00.000Z,1974-09-30T00:00:00.000Z,10,99010,Eastern (District),,,,,
DR-449-AS,449,AS,DR,1974-09-30T00:00:00.000Z,1974,Drought,DROUGHT,,1974-09-30T00:00:00.000Z,1974-09-30T00:00:00.000Z,20,99020,Manu'a (District),,,,,
DR-449-AS,449,AS,DR,1974-09-30T00:00:00.000Z,1974,Drought,DROUGHT,,1974-09-30T00:00:00.000Z,1974-09-30T00:00:00.000Z,30,99030,Rose Island (Island) (County-equivalent),,,,,
DR-449-AS,449,AS,DR,1974-09-30T00:00:00.000Z,1974,Drought,DROUGHT,,1974-09-30T00:00:00.000Z,1974-09-30T00:00:00.000Z,40,99040,Swains Island (Island) (County-equivalent),,,,,
DR-449-AS,449,AS,DR,1974-09-30T00:00:00.000Z,1974,Drought,DROUGHT,,1974-09-30T00:00:00.000Z,1974-09-30T00:00:00.000Z,50,99050,Western (District),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,5,93440,Ward 9 (Police Jury Ward),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,45,99045,Iberia (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,55,99055,Lafayette (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,57,99057,Lafourche (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,75,99075,Plaquemines (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,97,99097,St. Landry (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,99,99099,St. Martin (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,101,99101,St. Mary (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,109,99109,Terrebonne (Parish),,,,,
DR-448-LA,448,LA,DR,1974-09-23T00:00:00.000Z,1974,Hurricane,HURRICANE CARMEN,,1974-09-23T00:00:00.000Z,1974-09-23T00:00:00.000Z,113,99113,Vermilion (Parish),,,,,
DR-447-NY,447,NY,DR,1974-07-23T00:00:00.000Z,1974,Flood,SEVERE STORMS & FLOODING,,1974-07-23T00:00:00.000Z,1974-07-23T00:00:00.000Z,43,99043,Herkimer (County),,,,,
DR-447-NY,447,NY,DR,1974-07-23T00:00:00.000Z,1974,Flood,SEVERE STORMS & FLOODING,,1974-07-23T00:00:00.000Z,1974-07-23T00:00:00.000Z,65,99065,Oneida (County),,,,,
DR-447-NY,447,NY,DR,1974-07-23T00:00:00.000Z,1974,Flood,SEVERE STORMS & FLOODING,,1974-07-23T00:00:00.000Z,1974-07-23T00:00:00.000Z,67,99067,Onondaga (County),,,,,
DR-447-NY,447,NY,DR,1974-07-23T00:00:00.000Z,1974,Flood,SEVERE STORMS & FLOODING,,1974-07-23T00:00:00.000Z,1974-07-23T00:00:00.000Z,75,99075,Oswego (County),,,,,
