event_case,market,sequence_id,event_id,event_title,event_type,pos95_start,pos95_end,peak_date,event_end,overlap_start,overlap_end,overlap_days,sales_duration,overlap_sum_residual,overlap_sum_sales,event_duration,max_outlier,start_lag,peak_lag,bill,ratio_pop,max_customer,mean_customer,min_customer,mean_duration,tot_pop,impact_pop,totalDamage,totalDamage_gdp,totalApprovedIhpAmount,totalApprovedIhpAmount_gdp,start_date,end_date,sum_residual,sum_sales,event_start,event_group
fema_only,Boston/Manchester SMM xAOC,NA,EM-3567-VT,TROPICAL STORM HENRI,Hurricane,NA,NA,NA,2021-08-24,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.006306151,0,0,0,0,6696161,42227,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-22,Tropical Storms
fema_only,Boston/Manchester SMM xAOC,NA,DR-4693-NH,SEVERE STORM AND FLOODING,Severe Storm,NA,NA,NA,2022-12-25,NA,NA,NA,NA,0,0,4,NA,NA,NA,6.63e-4,0.009169134,19985,5084.0625,37,68.25,6696161,61398,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-22,Severe Storms
fema_only,Boston/Manchester SMM xAOC,NA,DR-4720-VT,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2023-07-21,NA,NA,NA,NA,0,0,15,NA,NA,NA,0.002662588,0.006306151,2469,195.0772694,0,49.25,6696161,42227,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-07,Flood
fema_only,Boston/Manchester SMM xAOC,NA,DR-4740-NH,SEVERE STORMS AND FLOODING,Flood,NA,NA,NA,2023-07-17,NA,NA,NA,NA,0,0,9,NA,NA,NA,0.001518708,0.066743467,4857,238.04877792,0,13.5,6696161,446925,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-09,Flood
fema_only,Boston/Manchester SMM xAOC,NA,EM-3595-VT,FLOODING,Flood,NA,NA,NA,2023-07-17,NA,NA,NA,NA,0,0,9,NA,NA,NA,0,0.006306151,1992,213.9018997,1,40.75,6696161,42227,NA,NA,NA,NA,NA,NA,NA,NA,2023-07-09,Flood
fema_only,Boston/Manchester SMM xAOC,NA,DR-4780-MA,SEVERE STORMS AND FLOODING,Flood,NA,NA,NA,2023-09-13,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.123851114,6412,435.6770833,0,27.25,6696161,829327,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-11,Flood
fema_only,Boston/Manchester SMM xAOC,NA,EM-3599-MA,HURRICANE LEE,Hurricane,NA,NA,NA,2023-09-17,NA,NA,NA,NA,0,0,3,NA,NA,NA,2.95e-6,0.822403912,16767,1071.82081465,8,10.75,6696161,5506949,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-15,Tropical Storms
fema_only,Boston/Manchester SMM xAOC,NA,DR-4762-VT,SEVERE STORM AND FLOODING,Severe Storm,NA,NA,NA,2023-12-19,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.006306151,1332,218.3946078,1,16,6696161,42227,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-18,Severe Storms
fema_only,Buffalo SMM xAOC,NA,DR-4472-NY,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",Severe Storm,NA,NA,NA,2019-11-01,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.005515522,0.682583956,55867,13185.444048599998,2,22.5,1531605,1045449,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-31,Severe Storms
fema_only,Buffalo SMM xAOC,NA,DR-4625-NY,REMNANTS OF TROPICAL STORM FRED,Hurricane,NA,NA,NA,2021-08-19,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.002054958,0.029978356,164,23.2764894,1,0.25,1531605,45915,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-18,Tropical Storms
fema_only,Buffalo SMM xAOC,NA,EM-3589-NY,SEVERE WINTER STORM AND SNOWSTORM,Winter Storm,NA,NA,NA,2022-11-21,NA,NA,NA,NA,0,0,4,NA,NA,NA,1.29e-4,0.93269087,9891,990.35716654,0,10,1531605,1428514,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-18,Winter Storms
fema_only,Charlotte SMM xAOC,NA,EM-3421-SC,HURRICANE DORIAN,Hurricane,NA,NA,NA,2019-09-06,NA,NA,NA,NA,0,0,7,NA,NA,NA,0,0.136125193,1681,71.282926254,3,2.8125,3361582,457596,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-31,Tropical Storms
fema_only,Charlotte SMM xAOC,NA,DR-4479-SC,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-13,NA,NA,NA,NA,0,0,8,NA,NA,NA,1.43e-4,0.009574659,501,59.29385224,1,17,3361582,32186,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Charlotte SMM xAOC,NA,DR-4543-NC,"SEVERE STORMS, TORNADOES, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-19,NA,NA,NA,NA,0,0,14,NA,NA,NA,5.15e-4,0.133833713,6081,340.62151181,4,19.5,3361582,449893,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Charlotte SMM xAOC,NA,EM-3534-NC,HURRICANE ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.863874807,14344,825.3702328100001,14,6.847222222222222,3361582,2903986,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,Tropical Storms
fema_only,Charlotte SMM xAOC,NA,DR-4588-NC,TROPICAL STORM ETA,Severe Storm,NA,NA,NA,2020-11-15,NA,NA,NA,NA,0,0,4,NA,NA,NA,0.001972532,0.166890173,4819,537.60681068,5,8.75,3361582,561015,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-12,Severe Storms
fema_only,Charlotte SMM xAOC,NA,DR-4617-NC,REMNANTS OF TROPICAL STORM FRED,Hurricane,NA,NA,NA,2021-08-18,NA,NA,NA,NA,0,0,3,NA,NA,NA,2.18e-4,0.030040023,3873,645.7596834999999,3,22.083333333333332,3361582,100982,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16,Tropical Storms
fema_only,Charlotte SMM xAOC,NA,EM-3597-SC,HURRICANE IDALIA,Hurricane,NA,NA,NA,2023-09-03,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.136125193,3528,243.23896981,3,6.6875,3361582,457596,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-29,Tropical Storms
fema_only,Chicago SMM xAOC,NA,DR-4704-IN,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",Severe Storm,NA,NA,NA,2023-04-01,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.050583751,7297,2561.930297,1,26.75,9612652,486244,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-31,Severe Storms
fema_only,Chicago SMM xAOC,NA,DR-4728-IL,SEVERE STORMS AND FLOODING,Severe Storm,NA,NA,NA,2023-07-02,NA,NA,NA,NA,0,0,4,NA,NA,NA,0,0.535266022,6877,541.1991758,4,44.5,9612652,5145326,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-29,Severe Storms
fema_only,Chicago SMM xAOC,NA,DR-4749-IL,SEVERE STORMS AND FLOODING,Flood,NA,NA,NA,2023-09-18,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.535266022,1414,207.9592391,4,25.75,9612652,5145326,32355594.24,0.07961529317347263,46991273.84,0.11562835210553483,NA,NA,NA,NA,2023-09-17,Flood
fema_only,Cincinnati SMM xAOC,NA,DR-4424-OH,"SEVERE STORMS, FLOODING, AND LANDSLIDES",Flood,NA,NA,NA,2019-02-13,NA,NA,NA,NA,0,0,9,NA,NA,NA,0.003573333,0.029539472,3449,101.27208391,2,6,2407389,71113,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-05,Flood
fema_only,Cincinnati SMM xAOC,NA,DR-4428-KY,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-03-10,NA,NA,NA,NA,0,0,33,NA,NA,NA,0.002237855,0.059986566,6305,231.47646343,3,13,2407389,144411,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-06,Severe Storms
fema_only,Cincinnati SMM xAOC,NA,DR-4595-KY,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2021-03-14,NA,NA,NA,NA,0,0,16,NA,NA,NA,0,0.007081946,0,0,0,0,2407389,17049,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-27,Flood
fema_only,Cincinnati SMM xAOC,NA,DR-4702-KY,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2023-03-04,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.019521149,8743,2776.4378175,232,24.625,2407389,46995,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-03,Severe Storms
fema_only,Dallas/Ft. Worth SMM xAOC,NA,EM-3540-TX,TROPICAL STORMS MARCO AND LAURA,Hurricane,NA,NA,NA,2020-08-27,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.604049107,14844,520.75800225,3,19.15,8263502,4991561,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-23,Tropical Storms
fema_only,Dallas/Ft. Worth SMM xAOC,NA,FM-5429-TX,BIG L FIRE,Fire,NA,NA,NA,2022-03-30,NA,NA,NA,NA,0,0,11,NA,NA,NA,0,0.007474071,756,43.75315386,0,3.25,8263502,61762,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-20,Fire
fema_only,Dallas/Ft. Worth SMM xAOC,NA,FM-5443-TX,HARD CASTLE FIRE,Fire,NA,NA,NA,2022-07-16,NA,NA,NA,NA,0,0,10,NA,NA,NA,0,0.002250136,3618,47.17757469,0,5.5,8263502,18594,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-07,Fire
fema_only,Dallas/Ft. Worth SMM xAOC,NA,DR-4705-TX,SEVERE WINTER STORM,Winter Storm,NA,NA,NA,2023-02-02,NA,NA,NA,NA,0,0,4,NA,NA,NA,1.59e-4,0.022967986,29678,9709.8991821,2,58.0625,8263502,189796,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-30,Winter Storms
fema_only,Dayton SMM xAOC,NA,DR-4447-OH,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",Tornado,NA,NA,NA,2019-05-29,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.009794389,0.745056041,66461,27550.16483489,5,32.1,1209203,900924,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-27,Others
fema_only,Denver SMM xAOC,NA,DR-4420-NE,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, AND FLOODING",Flood,NA,NA,NA,2019-07-14,NA,NA,NA,NA,0,0,128,NA,NA,NA,0.003072331,0.010770497,1749,164.68783066,2,0.2692307692307692,4560978,49124,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-09,Flood
fema_only,Denver SMM xAOC,NA,FM-5334-CO,GRIZZLY CREEK FIRE,Fire,NA,NA,NA,2020-08-26,NA,NA,NA,NA,0,0,14,NA,NA,NA,0,0.02526081,1548,35.11031901,2,6.75,4560978,115214,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-13,Fire
fema_only,Denver SMM xAOC,NA,FM-5335-CO,PINE GULCH FIRE,Fire,NA,NA,NA,2020-09-02,NA,NA,NA,NA,0,0,15,NA,NA,NA,0,0.01316187,1116,41.277397,1,11.5,4560978,60031,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-19,Fire
fema_only,Denver SMM xAOC,NA,FM-5347-WY,316 FIRE,Fire,NA,NA,NA,2020-09-06,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,0.003251934,621,250.8697917,1,15.25,4560978,14832,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-05,Fire
fema_only,Denver SMM xAOC,NA,DR-4581-CO,WILDFIRES,Fire,NA,NA,NA,2020-11-05,NA,NA,NA,NA,0,0,61,NA,NA,NA,0.006759423,0.081778294,3897,313.85645125,2,575.75,4560978,372989,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-06,Fire
fema_only,Denver SMM xAOC,NA,FM-5349-CO,CAMERON PEAK FIRE,Fire,NA,NA,NA,2020-11-02,NA,NA,NA,NA,0,0,58,NA,NA,NA,0,0.078325526,2734,250.3719164,1,674.25,4560978,357241,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-06,Fire
fema_only,Denver SMM xAOC,NA,FM-5375-WY,MULLEN FIRE,Fire,NA,NA,NA,2020-10-19,NA,NA,NA,NA,0,0,25,NA,NA,NA,0,0.011763047,3550,77.21476923,2,29.625,4560978,53651,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-25,Fire
fema_only,Denver SMM xAOC,NA,FM-5378-CO,EAST TROUBLESOME FIRE,Fire,NA,NA,NA,2020-11-05,NA,NA,NA,NA,0,0,20,NA,NA,NA,0,0.003452768,128,29.90656412,1,14.25,4560978,15748,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-17,Fire
fema_only,Denver SMM xAOC,NA,FM-5379-CO,CALWOOD FIRE,Fire,NA,NA,NA,2020-10-24,NA,NA,NA,NA,0,0,8,NA,NA,NA,0,0.071480283,3852,667.3840598,1,145.5,4560978,326020,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-17,Fire
fema_only,Denver SMM xAOC,NA,DR-4616-NE,SEVERE STORMS AND STRAIGHT-LINE WINDS,Severe Storm,NA,NA,NA,2021-07-10,NA,NA,NA,NA,0,0,2,NA,NA,NA,1.72e-4,0.003649656,0,0,0,0,4560978,16646,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-09,Severe Storms
fema_only,Denver SMM xAOC,NA,DR-4634-CO,WILDFIRES AND STRAIGHT-LINE WINDS,Fire,NA,NA,NA,2022-01-07,NA,NA,NA,NA,0,0,9,NA,NA,NA,0.04051535,0.071480283,30294,5121.437034,1,109.75,4560978,326020,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-30,Fire
fema_only,Denver SMM xAOC,NA,FM-5423-CO,MARSHALL FIRE,Fire,NA,NA,NA,2022-01-07,NA,NA,NA,NA,0,0,9,NA,NA,NA,0,0.071480283,30294,5121.437034,1,109.75,4560978,326020,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-30,Fire
fema_only,Denver SMM xAOC,NA,DR-4731-CO,"SEVERE STORMS, FLOODING, AND TORNADOES",Flood,NA,NA,NA,2023-06-23,NA,NA,NA,NA,0,0,16,NA,NA,NA,0.007568652,0.366470305,40041,555.228111784,4,17.8,4560978,1671463,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08,Flood
fema_only,Detroit SMM xAOC,NA,DR-4607-MI,"SEVERE STORMS, FLOODING, AND TORNADOES",Severe Storm,NA,NA,NA,2021-06-26,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.028459438,0.870711233,47666,15082.2711012,63,35,4879287,4248450,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-25,Severe Storms
fema_only,Detroit SMM xAOC,NA,DR-4757-MI,"SEVERE STORMS, TORNADOES, AND FLOODING",Flood,NA,NA,NA,2023-08-26,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.865429314,234335,99434.371528,479,69.6,4879287,4222678,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-24,Flood
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4431-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-02-15,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.00827999,771,176.1588115,1,9.75,2067273,17117,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-13,Severe Storms
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4434-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2019-03-01,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.00827999,198,12.40652174,1,7,2067273,17117,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-24,Severe Storms
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4558-CA,WILDFIRES,Fire,NA,NA,NA,2020-09-26,NA,NA,NA,NA,0,0,44,NA,NA,NA,0.001820066,0.225297288,9975,369.152377,1,403.25,2067273,465751,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14,Fire
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4569-CA,WILDFIRES,Fire,NA,NA,NA,2020-11-17,NA,NA,NA,NA,0,0,75,NA,NA,NA,0.007563491,0.558496144,18108,1321.560274,2,1058.5,2067273,1154564,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-04,Fire
fema_only,Fresno/Visalia SMM xAOC,NA,FM-5445-CA,OAK FIRE,Fire,NA,NA,NA,2022-08-03,NA,NA,NA,NA,0,0,13,NA,NA,NA,0,0.00827999,3294,1371.581452,0,302.25,2067273,17117,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-22,Fire
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4683-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2023-01-31,NA,NA,NA,NA,0,0,36,NA,NA,NA,0.005114625,0.926121514,34100,771.72456547,0,188.05,2067273,1914546,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-27,Flood
fema_only,Fresno/Visalia SMM xAOC,NA,EM-3591-CA,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",Flood,NA,NA,NA,2023-01-31,NA,NA,NA,NA,0,0,24,NA,NA,NA,0,1,34027,883.86730869,0,123.54166666666669,2067273,2067273,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-08,Flood
fema_only,Fresno/Visalia SMM xAOC,NA,DR-4699-CA,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Severe Storm,NA,NA,NA,2023-07-10,NA,NA,NA,NA,0,0,140,NA,NA,NA,0.009924657,1,66822,1179.19490873,0,546.5416666666666,2067273,2067273,NA,NA,NA,NA,NA,NA,NA,NA,2023-02-21,Severe Storms
fema_only,Fresno/Visalia SMM xAOC,NA,EM-3592-CA,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Flood,NA,NA,NA,2023-07-10,NA,NA,NA,NA,0,0,124,NA,NA,NA,0,1,43774,490.33737707,0,363.7083333333333,2067273,2067273,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-09,Flood
fema_only,Grand Rapids SMM xAOC,NA,DR-4607-MI,"SEVERE STORMS, FLOODING, AND TORNADOES",Severe Storm,NA,NA,NA,2021-06-26,NA,NA,NA,NA,0,0,2,NA,NA,NA,4.1e-4,0.031015316,973,176.6807095,1,15.5,2084583,64654,1710408.27,1.0548053462165656,2307751.5,1.4231857169044784,NA,NA,NA,NA,2021-06-25,Severe Storms
fema_only,Grand Rapids SMM xAOC,NA,DR-4757-MI,"SEVERE STORMS, TORNADOES, AND FLOODING",Flood,NA,NA,NA,2023-08-26,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.346090321,75387,33903.595068,2,48.875,2084583,721454,736526.53,0.01666572566596974,487573.28,0.01103254559823806,NA,NA,NA,NA,2023-08-24,Flood
fema_only,Greensboro SMM xAOC,NA,DR-4543-NC,"SEVERE STORMS, TORNADOES, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-19,NA,NA,NA,NA,0,0,14,NA,NA,NA,1.86e-5,0.123464628,8019,378.32124857,3,21.5,1836526,226746,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Greensboro SMM xAOC,NA,EM-3534-NC,HURRICANE ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.99042104500000006,10582,1035.17811958,11,6.232142857142857,1836526,1818934,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,Tropical Storms
fema_only,Greensboro SMM xAOC,NA,DR-4588-NC,TROPICAL STORM ETA,Severe Storm,NA,NA,NA,2020-11-15,NA,NA,NA,NA,0,0,4,NA,NA,NA,0.00770318,0.203437359,3559,292.852513167,6,5.958333333333333,1836526,373618,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-12,Severe Storms
fema_only,Greensboro SMM xAOC,NA,DR-4602-VA,SEVERE WINTER STORMS,Severe Ice Storm,NA,NA,NA,2021-02-13,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,0.009578955,1520,281.4343434,4,11,1836526,17592,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-11,Winter Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,EM-3421-SC,HURRICANE DORIAN,Hurricane,NA,NA,NA,2019-09-06,NA,NA,NA,NA,0,0,7,NA,NA,NA,0,0.635436109,5332,271.117800651,8,3.875,2362782,1501397,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-31,Tropical Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,DR-4479-SC,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-13,NA,NA,NA,NA,0,0,8,NA,NA,NA,0.005039568,0.530666816,21643,3755.93852313,5,39.6,2362782,1253850,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,DR-4543-NC,"SEVERE STORMS, TORNADOES, AND FLOODING",Severe Storm,NA,NA,NA,2020-02-19,NA,NA,NA,NA,0,0,14,NA,NA,NA,6.4e-4,0.069901074,7004,149.64263013,3,4.75,2362782,165161,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,Severe Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,DR-4542-SC,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm,NA,NA,NA,2020-04-13,NA,NA,NA,NA,0,0,2,NA,NA,NA,0.009564396,0.08736481,43402,7045.510416,6,11.25,2362782,206424,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-12,Severe Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,EM-3534-NC,HURRICANE ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,5,NA,NA,NA,0,0.32444212,8205,576.32385942,7,7.15625,2362782,766586,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,Tropical Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,DR-4579-GA,TROPICAL STORM ZETA,Hurricane,NA,NA,NA,2020-10-29,NA,NA,NA,NA,0,0,1,NA,NA,NA,1.09e-4,0.02088174,14380,7184.374162,102,13,2362782,49339,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-29,Tropical Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,DR-4617-NC,REMNANTS OF TROPICAL STORM FRED,Hurricane,NA,NA,NA,2021-08-18,NA,NA,NA,NA,0,0,3,NA,NA,NA,0.015506189,0.197081237,19093,3299.7574901499997,4,22,2362782,465660,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-16,Tropical Storms
fema_only,Greenville/Spartanburg SMM xAOC,NA,EM-3597-SC,HURRICANE IDALIA,Hurricane,NA,NA,NA,2023-09-03,NA,NA,NA,NA,0,0,6,NA,NA,NA,0,0.635436109,7309,263.571117,7,6.4,2362782,1501397,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-29,Tropical Storms
fema_only,Harrisburg/Lancaster SMM xAOC,NA,DR-4618-PA,REMNANTS OF HURRICANE IDA,Hurricane,NA,NA,NA,2021-09-05,NA,NA,NA,NA,0,0,6,NA,NA,NA,0.004197937,0.356201796,16623,2082.578135707071,5,71.375,2043134,727768,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-31,Tropical Storms
fema_only,Hartford/New Haven SMM xAOC,NA,EM-3535-CT,TROPICAL STORM ISAIAS,Hurricane,NA,NA,NA,2020-08-04,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.021696475,1,372917,56773.135496,8,9.035714285714286,2621634,2621634,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,Tropical Storms
